employee_id;absence_days;sick_days;vacation_days_taken;bank_hours;overtime_hours;tardiness_count;performance_rating;bonus_percentage;tenure_years;probation_completed;last_promotion_date;last_training_date;compliance_status
emp_37385;1;5;20;-26,0;48,0;2;5;7,15;0,8;True;;;compliant
emp_37386;4;4;19;139,0;88,0;7;5;6,77;1,65;True;2025-01-04;2025-04-11;compliant
emp_37387;0;2;22;43,0;65,0;2;4;10,25;4,86;True;2025-06-27;;compliant
emp_37388;2;5;12;-9,0;41,0;3;4;9,94;14,32;True;;2024-05-29;compliant
emp_37389;1;2;22;99,0;98,0;2;5;6,95;11,12;True;;;compliant
emp_37390;2;1;13;-100,0;88,0;4;3;13,62;1,32;True;2025-05-16;2024-05-23;compliant
emp_37391;0;5;13;-21,0;29,0;10;5;8,67;13,7;True;;2024-03-23;compliant
emp_37392;1;6;11;117,0;86,0;6;5;15,81;4,71;True;2021-10-31;;non-compliant
emp_37393;1;5;22;137,0;93,0;8;4;10,72;4,24;True;2023-08-22;2024-01-25;non-compliant
emp_37394;1;6;16;17,0;39,0;6;2;15,57;11,86;True;;;compliant
emp_37395;1;3;14;-51,0;10,0;6;2;2,85;7,45;True;;;compliant
emp_37396;1;2;15;-36,0;37,0;5;4;18,73;3,72;True;;2024-06-15;compliant
emp_37397;2;4;14;151,0;48,0;4;3;6,55;0,68;True;;2025-06-26;compliant
emp_37398;2;2;16;110,0;16,0;5;2;16,11;12,42;True;;2024-02-22;compliant
emp_37399;1;4;15;35,0;18,0;5;2;8,5;0,75;True;;;compliant
emp_37400;0;3;18;51,0;85,0;5;3;8,05;8,06;True;;;compliant
emp_37401;2;1;15;-29,0;55,0;6;4;5,57;8,37;True;2019-10-25;;compliant
emp_37402;3;1;17;151,0;3,0;2;4;12,26;6,38;True;2022-11-18;;compliant
emp_37403;1;3;13;82,0;94,0;7;5;4,04;1,3;True;;2024-08-24;compliant
emp_37404;0;5;15;90,0;38,0;4;2;14,27;4,86;True;2023-01-13;2023-09-29;compliant
emp_37405;4;5;11;26,0;69,0;3;5;4,09;14,1;True;;2024-06-28;compliant
emp_37406;3;4;20;176,0;25,0;4;2;4,2;3,18;True;;2023-07-05;compliant
emp_37407;0;2;13;17,0;92,0;6;1;0,0;15,03;True;;2024-04-16;compliant
emp_37408;2;4;12;51,0;23,0;8;4;13,79;10,88;True;2016-06-18;2023-10-11;compliant
emp_37409;2;3;8;20,0;42,0;4;1;7,72;6,64;True;;2025-06-10;compliant
emp_37410;3;2;10;61,0;3,0;5;5;11,67;11,96;True;;;compliant
emp_37411;1;5;17;163,0;79,0;3;5;20,97;4,45;True;;;compliant
emp_37412;2;6;17;148,0;66,0;5;2;16,2;12,02;True;2020-10-10;2025-06-12;compliant
emp_37413;2;5;19;-9,0;41,0;4;1;9,04;9,18;True;;2025-05-11;compliant
emp_37414;3;3;16;161,0;86,0;4;1;13,04;9,18;True;2025-01-13;2024-08-14;compliant
emp_37415;2;3;17;-90,0;81,0;4;5;3,37;7,7;True;;2025-02-26;compliant
emp_37416;1;4;14;101,0;75,0;5;5;9,47;6,01;True;;2024-04-19;compliant
emp_37417;4;4;14;157,0;92,0;4;5;5,38;10,11;True;2020-11-03;;compliant
emp_37418;1;4;19;141,0;91,0;5;2;10,25;9,22;True;;;compliant
emp_37419;2;3;12;63,0;39,0;5;1;17,52;3,75;True;;;non-compliant
emp_37420;1;7;13;181,0;1,0;5;4;5,03;10,32;True;2021-08-25;2024-07-11;compliant
emp_37421;5;1;10;180,0;46,0;6;1;2,13;1,05;True;;2025-06-12;compliant
emp_37422;1;2;15;114,0;70,0;6;4;11,69;9,73;True;;2025-03-04;compliant
emp_37423;2;2;17;169,0;65,0;2;2;18,93;10,51;True;;2024-03-22;compliant
emp_37424;2;6;13;-77,0;42,0;11;3;10,84;15,24;True;;2024-12-20;compliant
emp_37425;1;6;9;131,0;94,0;9;2;15,48;5,46;True;2023-08-17;;compliant
emp_37426;1;1;19;6,0;10,0;3;3;7,27;1,6;True;;;compliant
emp_37427;0;5;18;35,0;15,0;5;4;12,15;6,84;True;;2024-06-28;compliant
emp_37428;3;1;18;-15,0;75,0;6;3;12,91;1,69;True;;2024-07-14;compliant
emp_37429;2;1;13;52,0;99,0;7;3;20,19;9,5;True;;2023-07-08;compliant
emp_37430;0;3;14;62,0;86,0;7;5;0,0;13,71;True;;2023-08-06;compliant
emp_37431;3;4;13;-84,0;14,0;4;1;12,71;4,25;True;2025-02-08;2024-08-05;non-compliant
emp_37432;2;3;14;-36,0;8,0;7;3;12,64;13,91;True;;2024-12-16;compliant
emp_37433;1;3;15;131,0;69,0;6;4;12,71;13,92;True;2024-04-17;;compliant
emp_37434;2;2;17;81,0;95,0;8;5;7,95;13,3;True;;;compliant
emp_37435;4;6;8;78,0;95,0;5;4;0,0;7,22;True;;;compliant
emp_37436;1;3;9;119,0;39,0;7;5;10,72;6,83;True;2024-05-27;2024-11-14;non-compliant
emp_37437;0;4;9;-4,0;33,0;8;4;5,7;12,06;True;2019-09-19;2025-05-06;compliant
emp_37438;2;2;17;91,0;39,0;7;4;9,69;3,75;True;;2025-01-15;compliant
emp_37439;2;2;10;-53,0;33,0;8;5;17,24;13,52;True;;;non-compliant
emp_37440;1;4;18;-6,0;66,0;7;2;8,81;7,27;True;;;compliant
emp_37441;4;0;21;138,0;70,0;7;1;12,14;13,71;True;;2023-07-05;non-compliant
emp_37442;6;3;24;119,0;94,0;6;1;6,42;7,67;True;2023-01-22;2024-02-12;compliant
emp_37443;2;1;12;-93,0;53,0;5;2;8,36;14,51;True;2025-01-04;2024-03-08;compliant
emp_37444;3;5;17;172,0;46,0;5;2;14,81;7,42;True;2025-06-05;;compliant
emp_37445;4;5;14;14,0;14,0;6;2;11,76;13,27;True;;;compliant
emp_37446;2;2;19;178,0;60,0;3;5;13,6;8,88;True;;2024-11-28;compliant
emp_37447;2;5;16;-81,0;51,0;6;3;10,6;10,77;True;;;compliant
emp_37448;2;3;20;60,0;35,0;6;2;16,88;15,16;True;;;compliant
emp_37449;3;5;11;194,0;63,0;7;5;12,57;3,91;True;;2024-12-24;compliant
emp_37450;0;5;21;123,0;85,0;8;2;16,27;6,87;True;;;compliant
emp_37451;4;4;15;16,0;70,0;4;2;4,04;5,18;True;;;compliant
emp_37452;3;2;11;48,0;73,0;10;2;4,71;5,61;True;;2023-09-21;non-compliant
emp_37453;0;2;15;-70,0;34,0;9;1;10,55;11,02;True;;2024-04-27;compliant
emp_37454;1;1;11;34,0;35,0;6;3;8,4;3,73;True;2024-01-16;2024-03-08;compliant
emp_37455;1;3;12;185,0;31,0;5;5;6,42;0,9;True;;2025-06-30;compliant
emp_37456;1;2;17;158,0;89,0;8;3;8,65;8,55;True;;2025-03-06;compliant
emp_37457;3;5;18;35,0;60,0;2;1;8,66;0,88;True;;2024-01-12;compliant
emp_37458;1;2;17;155,0;30,0;7;2;9,27;13,1;True;;2024-07-29;compliant
emp_37459;1;6;15;19,0;13,0;2;3;12,46;13,19;True;2023-05-29;2024-03-24;compliant
emp_37460;3;1;20;65,0;84,0;10;3;6,85;6,89;True;2023-03-12;2024-12-29;compliant
emp_37461;5;2;26;60,0;41,0;5;5;11,07;5,75;True;;2024-10-06;compliant
emp_37462;1;5;22;22,0;33,0;4;3;9,39;2,68;True;;2025-01-09;compliant
emp_37463;2;1;9;-77,0;72,0;0;2;15,33;14,51;True;2022-10-24;2025-04-04;compliant
emp_37464;2;3;17;164,0;74,0;4;1;8,0;9,51;True;2024-06-14;2025-01-08;compliant
emp_37465;1;6;12;14,0;38,0;7;1;14,05;2,69;True;;;compliant
emp_37466;2;4;20;69,0;60,0;5;1;13,09;10,19;True;;2025-02-02;compliant
emp_37467;3;1;11;163,0;32,0;5;5;0,92;10,9;True;2020-10-13;;compliant
emp_37468;0;3;13;43,0;41,0;3;5;0,0;5,54;True;2025-01-22;;compliant
emp_37469;2;2;17;123,0;65,0;3;2;11,64;7,08;True;;;non-compliant
emp_37470;1;4;15;161,0;97,0;11;3;15,49;12,76;True;;2024-08-10;non-compliant
emp_37471;2;4;21;154,0;55,0;4;3;5,07;1,74;True;2025-02-08;;compliant
emp_37472;2;0;15;-3,0;16,0;1;3;6,14;14,18;True;;;compliant
emp_37473;2;5;12;62,0;21,0;3;1;9,88;0,78;True;;;compliant
emp_37474;2;5;11;54,0;89,0;1;3;11,86;2,53;True;;;compliant
emp_37475;2;6;17;49,0;36,0;2;1;8,75;8,24;True;;;compliant
emp_37476;7;5;12;160,0;1,0;7;1;8,07;7,67;True;2021-12-31;2025-03-23;compliant
emp_37477;0;2;17;111,0;27,0;9;5;14,89;1,31;True;;2023-12-03;compliant
emp_37478;3;3;15;175,0;26,0;2;4;10,79;7,53;True;;;compliant
emp_37479;4;4;13;174,0;47,0;7;3;11,07;11,81;True;;;compliant
emp_37480;2;1;20;152,0;25,0;4;2;8,06;2,43;True;2025-06-19;2024-03-01;compliant
emp_37481;4;6;11;122,0;41,0;6;4;0,27;10,91;True;2019-05-20;2024-02-23;compliant
emp_37482;1;4;14;-57,0;9,0;4;5;7,9;14,48;True;2022-01-17;2025-06-04;compliant
emp_37483;1;2;18;-13,0;62,0;6;2;13,45;3,97;True;2024-08-02;;compliant
emp_37484;0;2;16;100,0;16,0;3;3;16,62;1,27;True;2025-05-15;;compliant
emp_37485;1;1;20;151,0;67,0;4;1;11,61;12,92;True;2021-08-24;2024-05-10;compliant
emp_37486;2;5;25;132,0;8,0;2;2;8,05;9,85;True;2021-10-23;2025-02-17;compliant
emp_37487;1;5;17;150,0;65,0;7;2;15,96;7,23;True;;;compliant
emp_37488;1;4;11;-93,0;14,0;2;3;12,47;0,92;True;;2024-09-27;compliant
emp_37489;2;6;15;32,0;16,0;9;1;9,93;8,59;True;2020-09-10;;compliant
emp_37490;2;3;11;-95,0;22,0;6;3;7,29;14,3;True;2019-08-26;2023-10-22;non-compliant
emp_37491;2;2;13;131,0;9,0;5;5;9,08;13,22;True;;2024-04-12;non-compliant
emp_37492;0;3;20;108,0;81,0;5;5;13,26;4,39;True;2025-04-01;2025-04-09;compliant
emp_37493;4;0;11;85,0;81,0;5;5;10,3;15,33;True;;;compliant
emp_37494;5;2;22;-16,0;15,0;5;4;7,51;10,26;True;;2024-04-09;compliant
emp_37495;3;4;19;182,0;33,0;10;3;7,19;9,39;True;;2024-12-29;compliant
emp_37496;1;6;20;153,0;3,0;7;5;9,16;1,06;True;;;compliant
emp_37497;4;0;19;158,0;66,0;4;1;4,03;13,17;True;;2025-05-20;compliant
emp_37498;1;1;19;32,0;41,0;3;4;12,81;13,1;True;;;non-compliant
emp_37499;1;4;20;46,0;18,0;3;2;11,75;2,6;True;;2023-08-01;compliant
emp_37500;1;5;11;43,0;33,0;5;3;7,92;3,78;True;;;compliant
emp_37501;1;2;14;172,0;75,0;5;4;3,68;8,15;True;;2025-04-21;non-compliant
emp_37502;4;3;15;-54,0;73,0;2;2;13,53;3,34;True;;2024-06-09;compliant
emp_37503;0;1;12;93,0;7,0;5;2;14,16;10,98;True;2023-12-15;2025-04-21;compliant
emp_37504;1;6;22;-28,0;39,0;6;2;17,39;6,7;True;;2024-07-13;non-compliant
emp_37505;1;4;15;-85,0;89,0;8;5;15,08;7,82;True;2021-02-12;2025-04-30;compliant
emp_37506;0;0;17;-45,0;94,0;5;1;8,84;7,8;True;2024-07-24;;non-compliant
emp_37507;1;3;14;-31,0;18,0;8;2;9,26;1,61;True;;;compliant
emp_37508;0;1;13;190,0;70,0;3;4;1,31;5,88;True;2024-06-12;2025-02-02;compliant
emp_37509;2;4;7;131,0;95,0;7;5;10,29;9,93;True;2023-04-12;2023-08-31;compliant
emp_37510;1;4;13;200,0;27,0;5;2;4,11;11,67;True;;2025-06-11;compliant
emp_37511;3;5;12;120,0;9,0;9;3;11,14;4,15;True;;2025-04-14;compliant
emp_37512;2;5;18;191,0;92,0;4;3;10,16;13,76;True;;2024-11-04;non-compliant
emp_37513;1;4;16;-85,0;2,0;8;3;11,18;14,88;True;;2025-04-14;compliant
emp_37514;4;4;15;68,0;72,0;10;1;12,62;1,08;True;;2023-07-13;compliant
emp_37515;2;6;14;196,0;81,0;3;5;13,94;1,5;True;2025-02-01;2023-11-18;non-compliant
emp_37516;0;4;19;174,0;4,0;3;4;5,7;1,71;True;2024-11-25;;compliant
emp_37517;4;4;13;11,0;100,0;2;2;13,31;11,35;True;2018-04-24;2024-02-15;compliant
emp_37518;3;3;21;27,0;71,0;8;3;13,51;5,45;True;2022-10-07;2024-07-07;compliant
emp_37519;1;5;9;15,0;50,0;6;4;2,55;14,1;True;2014-03-03;2024-11-13;compliant
emp_37520;0;3;12;180,0;5,0;5;3;8,99;1,92;True;;2023-08-06;compliant
emp_37521;3;7;9;-82,0;79,0;7;2;12,47;7,48;True;2024-02-09;2024-10-06;compliant
emp_37522;2;2;26;39,0;40,0;3;4;8,37;12,64;True;2020-04-03;;compliant
emp_37523;1;1;15;81,0;59,0;5;3;4,75;3,16;True;;2023-12-26;compliant
emp_37524;3;5;18;42,0;40,0;10;1;4,16;14,42;True;2014-11-11;2025-05-18;compliant
emp_37525;2;6;11;93,0;14,0;6;4;15,66;10,88;True;2020-07-20;2025-03-01;compliant
emp_37526;1;4;15;18,0;36,0;1;2;8,4;5,3;True;;2024-02-21;compliant
emp_37527;0;2;15;193,0;46,0;4;3;3,07;5,17;True;2024-09-28;;compliant
emp_37528;4;3;18;127,0;36,0;3;4;15,85;15,3;True;;2024-01-27;compliant
emp_37529;5;2;13;140,0;8,0;4;1;11,27;4,45;True;2025-04-29;2023-07-14;compliant
emp_37530;3;7;14;34,0;39,0;8;2;8,31;6,27;True;2021-08-31;;compliant
emp_37531;4;2;13;179,0;18,0;8;5;23,81;10,9;True;2019-10-15;2024-05-28;compliant
emp_37532;3;3;15;-25,0;79,0;6;5;22,76;1,25;True;;;compliant
emp_37533;0;2;7;131,0;9,0;5;5;0,0;6,48;True;;;compliant
emp_37534;2;4;14;-24,0;95,0;2;2;15,1;12,18;True;;2023-11-15;compliant
emp_37535;5;4;12;121,0;23,0;7;5;14,64;7,09;True;;2024-03-14;compliant
emp_37536;3;2;18;171,0;3,0;3;3;10,56;11,94;True;2019-04-01;2024-04-27;compliant
emp_37537;4;3;23;-21,0;19,0;4;4;6,52;3,01;True;;;compliant
emp_37538;1;1;22;167,0;90,0;5;4;10,93;1,69;True;;2024-01-30;compliant
emp_37539;3;2;7;11,0;66,0;9;4;9,2;6,06;True;;;compliant
emp_37540;1;4;20;30,0;8,0;8;4;4,73;15,09;True;;;compliant
emp_37541;1;1;12;18,0;72,0;1;2;10,28;1,39;True;;2024-09-18;compliant
emp_37542;2;4;14;-55,0;9,0;8;2;8,23;4,84;True;2021-09-20;2023-11-26;non-compliant
emp_37543;1;2;13;85,0;18,0;10;4;9,01;2,97;True;;2025-06-05;compliant
emp_37544;1;4;11;-77,0;100,0;8;1;16,45;8,61;True;2024-03-01;2025-04-18;compliant
emp_37545;2;2;15;16,0;56,0;5;4;7,29;8,48;True;;2025-04-08;compliant
emp_37546;6;3;13;19,0;39,0;9;3;5,34;10,37;True;2024-02-16;;compliant
emp_37547;1;6;17;73,0;35,0;7;4;1,29;10,77;True;2025-03-26;;compliant
emp_37548;3;5;15;-74,0;7,0;4;4;5,19;5,5;True;2023-03-24;;compliant
emp_37549;1;4;16;127,0;55,0;4;1;13,68;5,44;True;2021-05-28;2023-08-18;compliant
emp_37550;3;3;10;44,0;100,0;3;4;17,96;4,82;True;2025-02-23;2023-12-16;compliant
emp_37551;3;4;19;44,0;88,0;7;5;3,9;13,88;True;2023-01-19;2024-02-16;compliant
emp_37552;2;5;18;-37,0;36,0;6;2;5,6;14,02;True;2014-12-24;2024-04-28;compliant
emp_37553;3;2;11;46,0;74,0;3;2;8,07;10,12;True;2025-03-14;2023-12-17;compliant
emp_37554;2;1;14;-92,0;50,0;5;3;16,6;9,56;True;2023-10-14;2024-06-08;compliant
emp_37555;0;2;19;-52,0;72,0;4;3;14,98;15,4;True;;2024-10-16;compliant
emp_37556;2;1;18;142,0;72,0;6;5;9,4;11,83;True;;2023-09-25;compliant
emp_37557;3;2;14;15,0;55,0;7;5;12,37;9,5;True;;2024-01-26;compliant
emp_37558;4;4;13;153,0;29,0;7;3;16,93;4,65;True;2022-04-14;;compliant
emp_37559;3;1;12;145,0;22,0;6;3;11,44;9,87;True;;2024-11-05;compliant
emp_37560;2;4;27;-17,0;53,0;4;5;14,12;13,41;True;;;compliant
emp_37561;2;3;19;130,0;74,0;3;4;3,24;4,04;True;;;compliant
emp_37562;3;3;13;32,0;2,0;4;5;9,26;11,77;True;;2024-12-17;compliant
emp_37563;2;3;12;76,0;6,0;5;5;6,11;4,51;True;2022-12-14;2024-11-02;compliant
emp_37564;2;4;17;162,0;16,0;2;5;7,79;11,16;True;2016-07-06;2024-11-21;compliant
emp_37565;1;4;20;116,0;82,0;11;1;15,26;15,33;True;;;non-compliant
emp_37566;1;3;13;115,0;85,0;3;4;7,79;2,09;True;;;non-compliant
emp_37567;1;0;15;105,0;1,0;7;3;4,03;15,02;True;2018-07-04;;compliant
emp_37568;1;2;8;-6,0;18,0;8;3;15,41;8,8;True;2021-03-16;2024-10-26;compliant
emp_37569;5;4;13;-13,0;31,0;4;2;11,25;3,47;True;2025-06-16;2024-09-02;compliant
emp_37570;3;3;16;47,0;64,0;4;4;5,65;14,05;True;;2024-03-13;compliant
emp_37571;2;3;15;71,0;15,0;4;5;18,93;11,44;True;2017-09-23;2024-08-05;compliant
emp_37572;0;5;14;-88,0;83,0;2;4;5,08;15,34;True;2021-12-25;;compliant
emp_37573;1;4;14;35,0;5,0;8;4;4,0;4,23;True;;;compliant
emp_37574;5;4;15;-88,0;30,0;6;3;9,81;10,35;True;2017-02-20;2025-06-26;compliant
emp_37575;1;1;14;88,0;16,0;5;1;15,96;2,89;True;2024-07-28;2024-11-11;compliant
emp_37576;5;2;17;27,0;14,0;5;4;6,91;13,87;True;2019-12-26;2024-08-14;compliant
emp_37577;2;5;16;-7,0;90,0;4;2;14,44;14,07;True;2016-07-18;2023-11-22;non-compliant
emp_37578;4;1;10;7,0;86,0;5;3;8,52;13,63;True;;2024-02-01;compliant
emp_37579;1;5;12;97,0;57,0;8;5;7,5;9,05;True;;2024-11-06;compliant
emp_37580;1;1;26;189,0;93,0;2;2;6,92;10,8;True;;;compliant
emp_37581;3;6;14;-20,0;46,0;6;4;7,49;1,45;True;2025-06-16;2024-10-19;compliant
emp_37582;5;2;10;83,0;15,0;3;4;5,55;11,08;True;2024-04-29;2024-01-04;compliant
emp_37583;1;2;17;97,0;8,0;3;4;5,46;12,24;True;;2024-08-12;compliant
emp_37584;0;2;22;-71,0;60,0;6;1;9,09;11,03;True;2022-06-03;2024-06-25;compliant
emp_37585;1;1;18;104,0;51,0;5;4;12,19;13,71;True;2022-01-01;2025-03-09;compliant
emp_37586;3;2;10;73,0;61,0;3;4;19,3;3,63;True;2022-12-07;2023-11-11;compliant
emp_37587;0;4;17;98,0;30,0;4;5;15,64;6,35;True;;2023-10-27;compliant
emp_37588;1;2;15;26,0;55,0;8;2;0,41;7,36;True;2021-09-30;2024-08-20;compliant
emp_37589;3;4;17;167,0;47,0;3;1;4,4;8,04;True;;2025-01-23;compliant
emp_37590;0;2;14;53,0;33,0;4;4;15,22;4,45;True;;2024-02-03;compliant
emp_37591;4;2;12;180,0;8,0;6;3;11,56;12,89;True;;2024-07-05;compliant
emp_37592;3;1;9;-10,0;65,0;3;3;6,36;12,57;True;2015-02-26;2024-01-06;compliant
emp_37593;4;3;20;-28,0;96,0;5;1;2,11;6,41;True;2021-09-27;2023-11-01;non-compliant
emp_37594;0;3;15;-68,0;52,0;4;4;7,61;10,2;True;2019-12-13;2023-08-15;non-compliant
emp_37595;3;2;19;198,0;53,0;4;1;10,89;4,0;True;2024-04-10;;compliant
emp_37596;1;3;20;-89,0;93,0;4;3;0,0;8,27;True;;;compliant
emp_37597;0;4;14;19,0;76,0;1;2;3,98;2,61;True;2025-06-23;2024-02-13;compliant
emp_37598;3;1;20;83,0;46,0;6;1;7,94;1,68;True;2025-01-25;;compliant
emp_37599;2;3;11;157,0;68,0;7;4;10,85;7,81;True;2021-08-06;2023-08-05;compliant
emp_37600;0;2;9;107,0;53,0;6;3;11,42;2,21;True;2025-06-02;2025-03-17;compliant
emp_37601;2;3;19;-94,0;9,0;4;4;4,09;7,2;True;2024-03-07;;compliant
emp_37602;1;1;13;199,0;97,0;8;5;4,17;2,64;True;;;compliant
emp_37603;2;4;14;22,0;42,0;5;5;6,64;13,85;True;;2025-02-02;compliant
emp_37604;1;2;8;198,0;82,0;6;5;7,45;10,97;True;;2024-04-23;compliant
emp_37605;2;4;7;69,0;96,0;3;4;16,07;13,13;True;;2024-01-20;compliant
emp_37606;3;5;16;133,0;72,0;5;2;6,28;15,04;True;2025-06-26;2023-09-25;compliant
emp_37607;2;3;15;45,0;58,0;5;5;11,55;0,65;True;;;compliant
emp_37608;5;1;13;64,0;33,0;3;1;6,42;12,3;True;;;compliant
emp_37609;3;3;24;172,0;92,0;6;4;13,24;9,66;True;2020-04-21;;compliant
emp_37610;3;2;18;-2,0;63,0;9;3;3,3;4,41;True;;2024-07-05;compliant
emp_37611;2;8;19;10,0;45,0;4;1;14,34;5,97;True;2025-05-01;2024-12-03;compliant
emp_37612;3;5;18;-53,0;10,0;4;5;0,76;10,38;True;2020-12-23;2023-09-13;compliant
emp_37613;1;3;14;79,0;30,0;8;2;6,65;1,66;True;2025-03-29;2024-02-10;non-compliant
emp_37614;2;7;16;-81,0;29,0;4;5;4,47;14,38;True;2019-03-23;2023-11-17;compliant
emp_37615;2;3;22;6,0;87,0;3;3;19,83;13,58;True;2013-06-20;2024-01-06;compliant
emp_37616;1;4;9;25,0;5,0;6;1;2,85;13,21;True;;2024-09-16;compliant
emp_37617;4;2;15;-97,0;92,0;7;4;14,38;13,18;True;;2024-01-15;compliant
emp_37618;3;4;15;191,0;42,0;0;3;10,71;0,92;True;;2024-02-23;compliant
emp_37619;2;4;10;172,0;56,0;6;4;15,07;1,11;True;2025-05-26;2024-03-11;compliant
emp_37620;2;3;12;114,0;20,0;4;4;8,53;5,55;True;;2023-09-24;compliant
emp_37621;1;1;18;21,0;59,0;6;2;9,95;10,43;True;2020-04-25;;non-compliant
emp_37622;0;4;26;148,0;42,0;4;1;5,78;4,0;True;;2025-03-06;compliant
emp_37623;2;2;18;154,0;60,0;1;1;8,92;1,76;True;;;compliant
emp_37624;2;4;18;-75,0;31,0;6;5;7,95;1,97;True;;2023-12-05;compliant
emp_37625;2;5;18;107,0;17,0;3;3;7,85;2,91;True;2024-09-20;;compliant
emp_37626;1;0;18;-96,0;53,0;8;5;12,0;0,64;True;;2025-03-20;compliant
emp_37627;0;1;6;-51,0;59,0;2;5;8,92;14,32;True;;2023-09-13;compliant
emp_37628;2;1;23;185,0;96,0;5;1;4,98;6,9;True;2024-09-16;2023-07-12;compliant
emp_37629;1;2;8;133,0;80,0;9;3;8,16;1,42;True;2025-02-05;2024-04-29;compliant
emp_37630;2;2;19;25,0;75,0;5;2;16,89;12,93;True;2015-11-24;2024-04-17;compliant
emp_37631;2;5;16;74,0;88,0;6;3;15,32;13,09;True;;;compliant
emp_37632;3;5;11;-75,0;20,0;9;1;12,28;14,0;True;2018-10-14;;non-compliant
emp_37633;2;2;12;-100,0;36,0;9;4;14,95;2,36;True;;;compliant
emp_37634;1;2;24;193,0;14,0;6;3;18,22;9,65;True;2022-08-23;;compliant
emp_37635;6;4;16;117,0;40,0;2;5;16,71;7,8;True;2023-12-29;;compliant
emp_37636;1;7;17;101,0;94,0;2;4;12,27;8,55;True;;;compliant
emp_37637;0;7;13;70,0;2,0;7;3;16,35;5,74;True;;;compliant
emp_37638;3;2;13;-6,0;40,0;3;2;12,26;14,0;True;;2024-06-28;compliant
emp_37639;1;4;17;197,0;2,0;9;2;18,36;13,17;True;;;compliant
emp_37640;1;3;14;161,0;2,0;4;2;8,14;10,38;True;2016-04-23;2024-05-28;non-compliant
emp_37641;0;4;11;145,0;75,0;6;4;4,22;9,99;True;2023-04-19;2025-05-17;compliant
emp_37642;1;3;11;-21,0;81,0;4;1;16,42;8,59;True;2022-03-18;2024-05-28;compliant
emp_37643;3;2;16;-49,0;9,0;3;2;9,93;14,67;True;;2023-09-05;compliant
emp_37644;1;2;10;-59,0;22,0;6;5;10,39;11,55;True;2022-07-14;2024-06-12;compliant
emp_37645;3;4;14;146,0;55,0;4;2;11,84;9,38;True;;2024-09-09;compliant
emp_37646;4;2;20;113,0;13,0;8;4;17,48;3,36;True;2023-10-27;2023-11-26;compliant
emp_37647;2;5;16;25,0;47,0;3;3;9,63;3,74;True;;2023-09-12;compliant
emp_37648;2;2;14;7,0;23,0;5;1;15,35;0,75;True;;2024-12-07;compliant
emp_37649;0;3;13;-93,0;21,0;8;2;8,51;6,75;True;2022-03-20;2025-06-28;compliant
emp_37650;2;3;17;-75,0;13,0;6;1;5,03;3,59;True;2024-06-14;2023-07-15;compliant
emp_37651;3;1;18;103,0;88,0;5;4;17,26;0,96;True;;2024-02-15;compliant
emp_37652;4;3;13;73,0;1,0;3;1;8,5;2,0;True;2024-08-30;;compliant
emp_37653;1;0;12;133,0;17,0;4;5;11,16;13,82;True;2016-06-21;;compliant
emp_37654;3;8;14;27,0;5,0;5;5;11,31;5,6;True;;;compliant
emp_37655;3;4;16;97,0;40,0;2;4;0,68;8,16;True;;2024-08-19;compliant
emp_37656;3;6;12;-15,0;33,0;5;2;15,53;1,45;True;;2024-01-17;compliant
emp_37657;0;4;17;118,0;67,0;6;3;12,17;6,6;True;2024-03-18;2025-01-18;compliant
emp_37658;2;3;9;152,0;30,0;6;4;1,36;2,65;True;;2025-03-20;compliant
emp_37659;0;3;18;-35,0;49,0;5;2;3,42;7,19;True;;;non-compliant
emp_37660;6;4;14;105,0;10,0;4;5;18,15;10,59;True;2016-03-16;2024-09-09;compliant
emp_37661;3;3;15;106,0;64,0;9;2;12,74;6,89;True;2022-04-14;;compliant
emp_37662;2;4;19;-93,0;66,0;7;2;8,85;8,49;True;;;compliant
emp_37663;5;4;25;-91,0;44,0;10;3;17,77;13,98;True;2017-04-12;;compliant
emp_37664;3;1;21;-29,0;72,0;5;5;14,63;4,29;True;;2024-01-15;compliant
emp_37665;1;2;9;161,0;79,0;5;3;8,05;8,95;True;;;compliant
emp_37666;1;0;16;108,0;78,0;2;5;13,66;3,59;True;;2023-07-26;compliant
emp_37667;1;1;12;51,0;38,0;4;4;10,3;8,49;True;2019-04-23;2023-12-22;compliant
emp_37668;0;1;21;58,0;22,0;4;2;16,58;10,07;True;2022-10-31;2025-04-24;compliant
emp_37669;1;2;18;74,0;31,0;7;1;13,6;4,6;True;2024-06-01;2025-04-11;compliant
emp_37670;1;0;13;153,0;36,0;3;5;3,19;6,27;True;2024-01-19;2025-01-10;compliant
emp_37671;3;2;21;147,0;17,0;7;2;10,99;12,55;True;;2023-08-07;non-compliant
emp_37672;3;5;14;-71,0;0,0;7;3;0,57;6,63;True;2025-05-19;2025-02-25;compliant
emp_37673;1;5;14;80,0;20,0;6;4;4,81;10,68;True;;2023-10-07;compliant
emp_37674;2;7;11;95,0;21,0;6;3;8,02;5,41;True;2023-09-27;;compliant
emp_37675;3;0;13;95,0;87,0;7;4;11,62;6,57;True;2025-04-02;2024-06-16;compliant
emp_37676;1;4;17;59,0;31,0;8;4;7,08;6,22;True;;2024-01-19;compliant
emp_37677;4;3;14;-25,0;48,0;8;1;10,54;13,1;True;2018-07-11;2024-10-15;compliant
emp_37678;1;2;13;115,0;60,0;4;3;5,52;9,04;True;;2025-01-05;compliant
